model_id,drift_confidence,warning_confidence,lambda_option,ma_window,min_gap_samples,n_records,two_side_option,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_11,0.0001,0.001,0.01,50,500,458,0.5,180554.47598253275,5.681222707423581,58.55021834061135,0.1517899834582285,0.12124565487809201,0.2850291419455627,0.23235732674315013,0.3551692360355345,0.527693009747338,0.07151375573968927,0.116630927093327,3.7014355828220875,5.317811042944783,4.040207606889377,-6.199664060798233,-11.392922571137522,-6.699104674624223,3.1790393013100435,53.96506550218341,2.502183406113537,2.6668413391557513
model_12,0.0001,0.001,0.01,50,1000,458,0.5,180554.47598253275,5.681222707423581,46.956331877729255,0.16355718174975029,0.12468295406986533,0.2960692964285395,0.22942163477494062,0.30285532032256923,0.5083359094597214,0.07473134662624666,0.12682211531418078,4.264061728395064,5.8454530864197505,3.285907928990928,-5.400944114489375,-9.559861546815757,-6.522358760771599,3.061135371179039,43.36244541484716,2.6200873362445414,2.401027656477439
model_13,0.0001,0.001,0.01,50,2000,458,0.5,180554.47598253275,5.681222707423581,34.22707423580786,0.1633098653502017,0.11554865972231405,0.2697846598156208,0.18958886459206592,0.19037168841946647,0.41047968713650707,0.07279487520264469,0.13283710104235266,5.018709677419354,6.617805161290319,2.4054574613372615,-5.0153613031493345,-8.038833725061721,-7.062577057258643,2.493449781659389,31.685589519650655,3.1877729257641922,1.7509199417758385
model_14,0.0001,0.001,0.01,50,3000,458,0.5,180554.47598253275,5.681222707423581,27.20524017467249,0.1555563092857897,0.10473173835593137,0.24172653876638306,0.16269034718394407,0.16344113901909943,0.34602593620381955,0.06822489377399589,0.13170080433656137,5.085853333333333,6.573902666666659,1.9417867292121944,-5.015547482604285,-7.3961296865155095,-7.729186511653039,2.0436681222707422,25.16157205240175,3.6375545851528384,1.3725851528384292
model_15,0.0001,0.001,0.01,50,5000,458,0.5,180554.47598253275,5.681222707423581,19.48471615720524,0.13220908959962824,0.08907766238512209,0.18453721656362293,0.12302927308051917,0.1052539848198723,0.23923797718108017,0.06547702393532825,0.12205192480116209,5.227927536231882,6.330944927536228,1.4343130919270468,-5.216314112865711,-6.911466591690461,-8.79668547170661,1.4235807860262009,18.061135371179038,4.25764192139738,0.9541135371179049
model_16,0.0001,0.001,0.01,100,500,458,0.5,180554.47598253275,5.681222707423581,51.157205240174676,0.13751672993130945,0.10816955254784978,0.25837855854062414,0.20868383669757853,0.31414685936263126,0.4727945909586033,0.06165048512306466,0.10596300114306764,3.814658064516127,5.501010322580644,3.6230895283816484,-6.131270445902986,-10.676146625156528,-7.2605790811670445,2.7991266375545854,47.24454148471616,2.8820960698689957,2.3065211062590976
model_17,0.0001,0.001,0.01,100,1000,458,0.5,180554.47598253275,5.681222707423581,41.7292576419214,0.14540760087482363,0.11084908089903014,0.2635683598815482,0.20564116995072917,0.2681893558820094,0.4487722890176011,0.06454908157728849,0.11306656426940032,4.318623376623377,5.832505194805192,2.9939804307301543,-5.5265578057567035,-9.228332419542092,-7.1909543416587685,2.6550218340611353,38.646288209606986,3.0262008733624453,2.066521106259098
model_18,0.0001,0.001,0.01,100,2000,458,0.5,180554.47598253275,5.681222707423581,30.899563318777293,0.1478982964973936,0.10270337027270136,0.24749771966581294,0.17224863150950137,0.175205965011385,0.3768470997279114,0.062199764518829276,0.11933980935279316,5.170499999999997,6.628414864864862,2.2282317194643055,-5.153254451329007,-7.879919178143094,-7.580315101022398,2.2314410480349345,28.641921397379914,3.449781659388646,1.5300931586608446
model_19,0.0001,0.001,0.01,100,3000,458,0.5,180554.47598253275,5.681222707423581,24.938864628820962,0.13934053553747552,0.0951133752080791,0.21846289691083204,0.15029218538694797,0.15259056345943064,0.3142417087864044,0.05975487027168617,0.11828372846525176,5.04268531468531,6.381146853146853,1.8190077591962626,-5.2128969457868655,-7.399898538298457,-8.241666891889148,1.8078602620087336,23.131004366812228,3.873362445414847,1.197787481804949
model_20,0.0001,0.001,0.01,100,5000,458,0.5,180554.47598253275,5.681222707423581,18.034934497816593,0.1182158257090788,0.07843817045205327,0.1638163072138018,0.11045368556652323,0.09198987750554666,0.21025868557335292,0.05214563072558151,0.11060522012173993,5.211792000000004,6.212976000000005,1.353011126519703,-5.34056869788221,-6.909389294117009,-9.115110364830313,1.279475982532751,16.75545851528384,4.401746724890829,0.8426113537117902
model_21,0.0001,0.001,0.05,1,500,458,0.5,180554.47598253275,5.681222707423581,106.25764192139738,0.16359576623331634,0.13995852006462878,0.3082239248506812,0.27118634498714217,0.4848059994348204,0.6228510511807455,0.08333774557503844,0.13596031344994847,2.9402087912087933,4.253815384615388,6.634395350722488,-9.210215785516315,-18.680143509691703,-6.898832709454821,3.912663755458515,97.73799126637554,1.7685589519650655,3.6525385735080063
model_22,0.0001,0.001,0.05,1,1000,458,0.5,180554.47598253275,5.681222707423581,69.51965065502183,0.18377149890536823,0.15427161568771103,0.33483758155165133,0.2870299667964786,0.4149858361520319,0.6059716423799393,0.09253546284702588,0.15098921583313704,3.4928021978022,4.963048351648355,4.526114820721551,-6.4146278856908925,-12.622406134443574,-5.987594656511058,3.8384279475982535,63.995633187772924,1.8427947598253276,3.4041280931586613
model_23,0.0001,0.001,0.05,1,2000,458,0.5,180554.47598253275,5.681222707423581,42.737991266375545,0.201965956403299,0.14955994247786988,0.337778064621125,0.249562608679961,0.2704204014440336,0.5326300935984984,0.09045354481636125,0.16883395214089797,4.622379888268161,6.24214301675978,2.8694564413728,-4.806165477817733,-8.613833641164053,-5.906698208371648,3.2532751091703056,39.375545851528386,2.427947598253275,2.3485735080058223
model_24,0.0001,0.001,0.05,1,3000,458,0.5,180554.47598253275,5.681222707423581,31.624454148471617,0.19386856139036718,0.13697554911999957,0.2936817193567509,0.2079913548088117,0.20758479468985505,0.4217888249547638,0.09351036528357132,0.1731119749285202,4.773485380116962,6.138395321637431,2.1680371682521193,-4.8215291828785025,-7.624753488773674,-6.965768558315196,2.510917030567686,29.11353711790393,3.1703056768558953,1.7342328966521101
model_25,0.0001,0.001,0.05,1,5000,458,0.5,180554.47598253275,5.681222707423581,21.069868995633186,0.17291732196982068,0.1267239124862237,0.2271617298250109,0.16545821308308611,0.13247696769081305,0.2894864742957473,0.09433462045512708,0.17187680331333524,4.72201298701299,5.745066233766238,1.46993074824205,-5.026205698312809,-6.879872743643302,-8.343913660363718,1.7161572052401746,19.353711790393014,3.965065502183406,1.2024133915574964
model_26,0.0001,0.001,0.05,10,500,458,0.5,180554.47598253275,5.681222707423581,96.5065502183406,0.14620312228539023,0.12412743891537308,0.2838021243277376,0.24874659658303439,0.4341321827129687,0.5735590586027268,0.06376846260045664,0.1100382107893321,3.0530526315789395,4.469240935672508,6.059273201549726,-8.635233370237994,-17.17304368545083,-6.96458148774075,3.7248908296943233,88.78602620087337,1.9563318777292575,3.438719068413392
model_27,0.0001,0.001,0.05,10,1000,458,0.5,180554.47598253275,5.681222707423581,64.79039301310044,0.16434182786308957,0.13415276524568462,0.3086473959724099,0.25878712417730176,0.3656733119037255,0.5634757306796866,0.06941594530967006,0.1237283872876653,3.6662690058479446,5.267219883040928,4.271465426233163,-6.218063191913004,-11.952537949850093,-6.154319262726118,3.6419213973799125,59.68995633187773,2.039301310043668,3.1179854439592436
model_28,0.0001,0.001,0.05,10,2000,458,0.5,180554.47598253275,5.681222707423581,40.519650655021834,0.179455217931659,0.12990120515281098,0.30888892180439603,0.22364780672669873,0.23343759659582933,0.4929297869125765,0.06898682699332481,0.13958042607349597,4.750826347305381,6.307994011976042,2.7774256327640043,-4.834598367773484,-8.402312944924715,-6.190479070464244,3.069868995633188,37.33624454148472,2.611353711790393,2.159295487627366
model_29,0.0001,0.001,0.05,10,3000,458,0.5,180554.47598253275,5.681222707423581,30.1353711790393,0.1653710492524819,0.11703965474559329,0.2636625077258006,0.18651636949697709,0.17896782485146215,0.3787208000635948,0.0657011251270554,0.13448537497678903,4.79629299363056,6.183126114649672,2.137654733023674,-4.947111490652007,-7.585579310613218,-7.335301161457428,2.2794759825327513,27.85589519650655,3.4017467248908297,1.5317671033478906
model_30,0.0001,0.001,0.05,10,5000,458,0.5,180554.47598253275,5.681222707423581,20.366812227074234,0.13965237390040322,0.09612257825611054,0.19798540269512882,0.13699736894015604,0.11719984463691116,0.26510915590674133,0.057454985084345205,0.12403104060442412,4.96291549295774,5.8570394366197105,1.50350503258403,-5.0867027778436515,-6.8447802286617305,-8.522074532783957,1.5764192139737991,18.790393013100438,4.104803493449782,1.0540407569141204
model_31,0.0001,0.001,0.05,50,500,458,0.5,180554.47598253275,5.681222707423581,44.03493449781659,0.10527199282294565,0.08352993758617369,0.19896414843457746,0.16174815628471886,0.24824236256935972,0.36691836255476123,0.048552067146575346,0.08347167122661356,3.699870967741938,5.427048387096774,3.0979204186506655,-6.28667446619956,-10.186601447999175,-8.17950573512508,2.3187772925764194,40.65065502183406,3.3624454148471616,1.9193391557496358
model_32,0.0001,0.001,0.05,50,1000,458,0.5,180554.47598253275,5.681222707423581,34.877729257641924,0.11272631160353265,0.08690279333891411,0.2061498292313481,0.16244905278599317,0.21504145204055297,0.3540798892006187,0.051099684201807063,0.0901973235614496,4.164096774193548,5.804012903225805,2.510983837449531,-5.608264581238365,-8.68151978531827,-7.9886675468840025,2.2314410480349345,32.18777292576419,3.449781659388646,1.7601310043668124
model_33,0.0001,0.001,0.05,50,2000,458,0.5,180554.47598253275,5.681222707423581,25.641921397379914,0.11374093247080241,0.07878652843446937,0.19196400485338952,0.13279573327731767,0.1376318133446312,0.30062845544158157,0.05101400459353427,0.09589426707243918,5.071140495867771,6.5613173553719015,1.8822871007632855,-5.230002269200273,-7.478325099254687,-8.219377972076996,1.8689956331877728,23.746724890829693,3.8122270742358078,1.2838981077147018
model_34,0.0001,0.001,0.05,50,3000,458,0.5,180554.47598253275,5.681222707423581,20.532751091703055,0.10965240776259025,0.07203920922344804,0.1744168321349035,0.11490257208475908,0.11241965536532708,0.2544434608973525,0.04461392120670742,0.09501626777397341,5.184295652173913,6.659459130434783,1.5351883354354992,-5.210244431507315,-6.992801505383398,-8.67704449718936,1.5414847161572052,18.99126637554585,4.139737991266376,1.020113537117904
model_35,0.0001,0.001,0.05,50,5000,458,0.5,180554.47598253275,5.681222707423581,14.786026200873362,0.09819545192285506,0.06535892151959906,0.13803484485152845,0.09279947280249869,0.07916776512011549,0.17755304817339237,0.04849037130676815,0.09451354632779431,5.236943396226421,6.466511320754727,1.1335437966287016,-5.249977032179953,-6.509452688124496,-9.314562348312483,1.1397379912663756,13.646288209606986,4.541484716157205,0.7595982532751084
model_36,0.0001,0.001,0.05,100,500,458,0.5,180554.47598253275,5.681222707423581,31.851528384279476,0.09071249275901794,0.06940232977713105,0.1634049130652484,0.1300594048323346,0.1850942550756319,0.28786536942522045,0.04052243954855119,0.07712624298759814,3.970936936936934,5.619230630630626,2.4060210398703834,-6.066388691227645,-8.870326306032467,-8.987563988628727,1.6462882096069869,29.637554585152838,4.034934497816594,1.2950393013100439
model_37,0.0001,0.001,0.05,100,1000,458,0.5,180554.47598253275,5.681222707423581,26.558951965065503,0.09511751885445491,0.07020923045386936,0.16544175869583008,0.1268307790348526,0.16120048751374208,0.27536057073046544,0.041439794574806524,0.08172507862127643,4.45216216216216,5.919792792792787,2.0317408472031446,-5.70471953043713,-8.03426815253505,-8.915491070916554,1.5589519650655022,24.737991266375545,4.122270742358078,1.1640756914119361
model_38,0.0001,0.001,0.05,100,2000,458,0.5,180554.47598253275,5.681222707423581,20.353711790393014,0.09486464290014018,0.06492544974866926,0.15200436975889361,0.10541883652678916,0.09884289975800378,0.22187523638846524,0.03820738200956748,0.08559889953663681,5.302838095238086,6.602889523809513,1.5890733522283438,-5.474769334692627,-7.249528830139786,-9.115773866445029,1.3362445414847162,18.995633187772924,4.344978165938865,0.9097467248908301
model_39,0.0001,0.001,0.05,100,3000,458,0.5,180554.47598253275,5.681222707423581,16.59825327510917,0.08961423148538487,0.05921257487609166,0.13787967297686932,0.09434500682493915,0.09521874435180368,0.19429863455036842,0.03799129196948058,0.08290914808654767,5.055098039215685,6.432584313725488,1.3241108837424058,-5.449271148400915,-6.8850166124450185,-9.434455184937816,1.1179039301310043,15.480349344978166,4.563318777292577,0.7356040756914123
model_40,0.0001,0.001,0.05,100,5000,458,0.5,180554.47598253275,5.681222707423581,12.262008733624453,0.07670891986921438,0.049891219470255835,0.10334007361693068,0.06777450050612137,0.05324488673127255,0.1261899868405134,0.03384586897136265,0.07892214902291957,5.463517241379299,6.503013793103439,1.0084542581842402,-5.5779176229295215,-6.625559281390524,-10.058463605926095,0.7510917030567685,11.510917030567686,4.930131004366812,0.49037554585152904
model_41,0.0001,0.001,0.1,1,500,458,0.5,180554.47598253275,5.681222707423581,114.02620087336244,0.15823601330466627,0.13532012343458788,0.30870548831394234,0.27224609426870655,0.4873659031410123,0.6334972220889251,0.06964300385277472,0.1234212980123118,2.818044444444441,4.197092222222226,7.175687289309698,-9.635329310042248,-19.72888579051185,-6.894227925702645,3.995633187772926,104.44541484716157,1.685589519650655,3.7266055312954873
model_42,0.0001,0.001,0.1,1,1000,458,0.5,180554.47598253275,5.681222707423581,73.0,0.18150483867672995,0.15405457552406515,0.3390870105724498,0.29480247418694955,0.42782224589635326,0.6196638938451166,0.08151807083139286,0.14231309686024832,3.417687150837993,4.8808849162011185,4.789639978177353,-6.475117158743844,-12.966786388418969,-5.7751340722905615,3.938864628820961,67.02183406113537,1.74235807860262,3.547030567685589
model_43,0.0001,0.001,0.1,1,2000,458,0.5,180554.47598253275,5.681222707423581,44.06113537117904,0.20936630051360144,0.15469074659015775,0.3534831430379603,0.26158875371445156,0.25795551096732705,0.5628981027677405,0.07943429594884577,0.1723264465592538,4.71932584269663,6.388591011235957,2.959543944130363,-4.6521064122244296,-8.558221508604854,-5.5724113094490635,3.462882096069869,40.44978165938865,2.2183406113537116,2.5386433770014545
model_44,0.0001,0.001,0.1,1,3000,458,0.5,180554.47598253275,5.681222707423581,32.275109170305676,0.1951895748595413,0.13546839539692326,0.3018940241749634,0.2084556436304099,0.19397767942591984,0.4339125454845979,0.08134929242717072,0.16971897073364675,5.024813953488369,6.452494186046511,2.2359309920195582,-4.74216251275439,-7.5900560804607204,-6.767997388289871,2.606986899563319,29.66812227074236,3.074235807860262,1.745045123726346
model_45,0.0001,0.001,0.1,1,5000,458,0.5,180554.47598253275,5.681222707423581,21.37117903930131,0.17276548927525925,0.1208745232151545,0.2293343159695833,0.16049388062109463,0.1238352822221304,0.290713062232456,0.0842222069673932,0.16780807184210758,5.025774834437088,6.107010596026489,1.5058205765114163,-5.018144768132687,-6.892466664777373,-8.299324431164056,1.7467248908296944,19.624454148471617,3.9344978165938866,1.2078631732168852
model_46,0.0001,0.001,0.1,10,500,458,0.5,180554.47598253275,5.681222707423581,93.32751091703057,0.13426576244494023,0.11507497745678079,0.26235570149960713,0.2325471486792399,0.41797724352309507,0.5259098191958455,0.06217034347172581,0.10180822928439624,2.847296296296299,4.288969135802475,5.896063408231486,-8.615383422634567,-16.854535199619782,-7.2556328616528765,3.537117903930131,85.58515283842794,2.1441048034934496,3.289176128093158
model_47,0.0001,0.001,0.1,10,1000,458,0.5,180554.47598253275,5.681222707423581,61.9825327510917,0.15534537797301418,0.1286732599065888,0.291619488624441,0.24781630334012603,0.36263318124350746,0.5238236493791336,0.07079556567266125,0.11759272789545543,3.4633987730061397,5.020457668711661,4.076766049256817,-6.245370323400522,-11.717288191437085,-6.470110079338574,3.48471615720524,56.9825327510917,2.1965065502183405,3.0353420669577864
model_48,0.0001,0.001,0.1,10,2000,458,0.5,180554.47598253275,5.681222707423581,38.698689956331876,0.1680072778826509,0.12427051986977102,0.2913180878245341,0.21598724945667985,0.23755155210973344,0.46212437382807275,0.07089286011924245,0.13148214883493936,4.503937106918246,6.224959748427678,2.665804879726595,-4.849527073327751,-8.252449787157401,-6.405707637810306,2.925764192139738,35.65938864628821,2.7554585152838427,2.098879184861717
model_49,0.0001,0.001,0.1,10,3000,458,0.5,180554.47598253275,5.681222707423581,28.572052401746724,0.15825848009479998,0.10931776787212864,0.2505760142783448,0.17240716270765155,0.17411058844400737,0.3602572182362832,0.06661204988045744,0.1304220792038934,4.929443708609281,6.536079470198681,2.0190230715516813,-4.885609027482378,-7.3785355408662054,-7.385870661620158,2.2489082969432315,26.323144104803493,3.432314410480349,1.497499272197961
model_50,0.0001,0.001,0.1,10,5000,458,0.5,180554.47598253275,5.681222707423581,19.41048034934498,0.13172815125523604,0.09100272479044297,0.17925524555555386,0.12559870940520626,0.11039688256487638,0.2197860531311597,0.06080237022961871,0.12052015942072078,4.912437500000004,6.085484375000009,1.4335506685791826,-5.177122096995716,-6.853059934832765,-8.745266715195095,1.480349344978166,17.930131004366814,4.200873362445415,0.980378457059679
model_51,0.0001,0.001,0.1,50,500,458,0.5,180554.47598253275,5.681222707423581,27.842794759825328,0.09217115023138242,0.07006620911467858,0.15878273793545916,0.12568575301871934,0.162326134991817,0.26383773310629205,0.03640837024152373,0.07738139755712105,4.197495145631075,5.902312621359236,2.03146111728558,-5.971880887937175,-8.424049245726891,-9.208678805112188,1.519650655021834,25.88646288209607,4.1615720524017465,1.18448617176128
model_52,0.0001,0.001,0.1,50,1000,458,0.5,180554.47598253275,5.681222707423581,23.183406113537117,0.09582648312029948,0.07039723668237331,0.16125108147038747,0.12362932747682749,0.14582355310585468,0.255702212634527,0.03623542349259652,0.08092144252347855,4.554176470588243,6.216368627450993,1.7313697976670441,-5.6252472471430846,-7.651854948776821,-9.109759990212678,1.4541484716157205,21.53711790393013,4.22707423580786,1.0824395924308579
model_53,0.0001,0.001,0.1,50,2000,458,0.5,180554.47598253275,5.681222707423581,17.912663755458514,0.09616728487573216,0.06625588250116593,0.14753702150532733,0.10300517576733999,0.08773240487856464,0.20980161524407606,0.034794460209933695,0.08646900543127899,5.269525773195883,6.769296907216507,1.368261236920206,-5.394578398389906,-6.94599486659605,-9.234590688304301,1.2707423580786026,16.637554585152838,4.4104803493449785,0.8630072780203775
model_54,0.0001,0.001,0.1,50,3000,458,0.5,180554.47598253275,5.681222707423581,14.698689956331878,0.08764854363838469,0.056581852543708344,0.13069925149636377,0.08754069931161675,0.07971404861656595,0.17951487997403742,0.029852400603233464,0.08068463294115363,5.281784946236563,6.496258064516132,1.1570228262057092,-5.450894308600098,-6.710350005976402,-9.633393534147755,1.017467248908297,13.681222707423581,4.663755458515284,0.6775050946142648
model_55,0.0001,0.001,0.1,50,5000,458,0.5,180554.47598253275,5.681222707423581,10.982532751091703,0.07961014377167969,0.05644617069908457,0.10703664777580663,0.07700593924834888,0.06248179853368653,0.12995472432924268,0.03730956101027362,0.08076223170172231,5.037255813953492,6.102879069767453,0.8880934049783543,-5.428536715176019,-6.35032690226884,-9.976375246083757,0.7685589519650655,10.213973799126638,4.9126637554585155,0.5282183406113532
model_56,0.0001,0.001,0.1,100,500,458,0.5,180554.47598253275,5.681222707423581,19.816593886462883,0.08998479884890502,0.06593182330101477,0.14213735179559528,0.10722607795150549,0.12287277539653599,0.21526134053747717,0.04048134860356059,0.08233735151026096,4.331440000000006,5.666088000000006,1.5839749427171568,-5.694147398754546,-7.396555536510466,-9.559100535116762,1.1790393013100438,18.388646288209607,4.502183406113537,0.8879243085880635
model_57,0.0001,0.001,0.1,100,1000,458,0.5,180554.47598253275,5.681222707423581,17.59825327510917,0.0937926879097164,0.0680289929357135,0.14535711903777107,0.10792930695702627,0.11235963497073181,0.2127540225279758,0.041220070233984316,0.0865586820827751,4.668740000000007,5.883328000000006,1.417522838426015,-5.5457373879058744,-7.053306795656798,-9.534310762633034,1.1572052401746724,16.33187772925764,4.524017467248909,0.8527685589519646
model_58,0.0001,0.001,0.1,100,2000,458,0.5,180554.47598253275,5.681222707423581,14.2882096069869,0.09009952893387645,0.060098928462172796,0.13089517117643115,0.0879430591179377,0.07937947224166078,0.17687431514171817,0.036150411096483974,0.08698963079914535,5.259677419354842,6.323245161290327,1.175722899289878,-5.465725453207404,-6.677122781670184,-9.707188361028416,0.9912663755458515,13.2882096069869,4.689956331877729,0.662020378457059
model_59,0.0001,0.001,0.1,100,3000,458,0.5,180554.47598253275,5.681222707423581,12.170305676855895,0.08040358418835204,0.051741642321814996,0.11392669638101671,0.07383764576784556,0.053672527275789535,0.14850207089482712,0.030044078103482152,0.07994245762547146,5.368511627906982,6.323269767441865,1.0177495017669282,-5.487334592421415,-6.51478798040126,-9.943040212841973,0.8296943231441049,11.34061135371179,4.851528384279476,0.5458369723435221
model_60,0.0001,0.001,0.1,100,5000,458,0.5,180554.47598253275,5.681222707423581,9.393013100436681,0.07185065568093287,0.04579155700241333,0.09077155151856274,0.0596370046708015,0.04969133957061005,0.10739058263139949,0.030630968003715304,0.07864105577835731,5.335813333333338,6.099509333333339,0.8028412776668618,-5.515252313053672,-6.291016382513783,-10.25400783290877,0.6244541484716157,8.768558951965066,5.056768558951965,0.4000291120815133
model_61,0.0001,0.001,0.2,1,500,458,0.5,180554.47598253275,5.681222707423581,118.06986899563319,0.1532601086007153,0.13130685931918096,0.2988064411193519,0.26357793086477405,0.5061855841877676,0.630777361890899,0.06452921035426953,0.11937118773115152,2.548662921348315,4.0641752808988825,7.829598327677043,-9.837202089213493,-20.246857402713978,-6.876915917179406,4.065502183406114,107.99563318777292,1.6157205240174672,3.775819505094614
model_62,0.0001,0.001,0.2,1,1000,458,0.5,180554.47598253275,5.681222707423581,74.57205240174673,0.18057627573549415,0.15381858775606538,0.3380060713699738,0.2943456572996965,0.4518787299836619,0.625797225578885,0.07936755420444395,0.1416573129372164,3.199318435754197,4.774998882681569,4.992515425593241,-6.522170011577844,-13.122527272647702,-5.732908411610601,4.004366812227074,68.4061135371179,1.6768558951965065,3.6002241630276552
model_63,0.0001,0.001,0.2,1,2000,458,0.5,180554.47598253275,5.681222707423581,44.45851528384279,0.20925313747787824,0.156720684312385,0.3551218114805182,0.26395347563636407,0.2714816201009368,0.5705189553860245,0.08205144109052136,0.1723893123620371,4.557672316384187,6.42737740112995,3.0270115745665414,-4.6952478457901385,-8.625272306707647,-5.599231248519157,3.4541484716157207,40.85589519650655,2.2270742358078603,2.492771470160115
model_64,0.0001,0.001,0.2,1,3000,458,0.5,180554.47598253275,5.681222707423581,32.314410480349345,0.19542001962696293,0.13843492308327202,0.29997761960253216,0.21031038884443312,0.19918652144442023,0.4318529057066175,0.07884394679833043,0.1704214673926489,4.769952941176473,6.269260000000005,2.2443744455666232,-4.64593103250401,-7.489973073263527,-6.638757173696304,2.663755458515284,29.650655021834062,3.017467248908297,1.81949636098981
model_65,0.0001,0.001,0.2,1,5000,458,0.5,180554.47598253275,5.681222707423581,21.344978165938866,0.1823813540739803,0.12882062474616093,0.24557885989186812,0.17236807047755678,0.14527379604440996,0.3168120339003976,0.08335938416868999,0.17633255725149216,4.730875000000006,5.835968750000007,1.4884767550425269,-4.855588896459203,-6.715980675286214,-8.03893012494963,1.8427947598253276,19.502183406113538,3.8384279475982535,1.2363755458515275
model_66,0.0001,0.001,0.2,10,500,458,0.5,180554.47598253275,5.681222707423581,65.97379912663756,0.13885336200509363,0.11474002142937816,0.25061180690860313,0.21609981711111464,0.35387661080250343,0.46250773123043865,0.06188843519648466,0.11032422854114486,2.916635761589403,4.4265920529801335,4.632188681540607,-6.896742167484379,-12.665926568725162,-7.164988394811586,3.1572052401746724,60.08733624454148,2.524017467248908,2.812692867540029
model_67,0.0001,0.001,0.2,10,1000,458,0.5,180554.47598253275,5.681222707423581,47.082969432314414,0.15021413186819596,0.12152177250995193,0.2622685809930431,0.2207221570401799,0.3010447254603433,0.44358839885747153,0.06529269823172026,0.1201356698487385,3.4967482993197274,5.032718367346941,3.2757985407195993,-5.592797908495907,-9.701899159067025,-6.878858636922137,3.0436681222707422,42.9825327510917,2.6375545851528384,2.5694002911208145
model_68,0.0001,0.001,0.2,10,2000,458,0.5,180554.47598253275,5.681222707423581,31.200873362445414,0.15713518395689013,0.1124617520132512,0.25453871546310514,0.18512935446868115,0.18753876628266558,0.3770767317421569,0.06627480545192453,0.13003771686763438,4.554978723404257,6.199568794326242,2.188497539144065,-4.896599459614383,-7.610609100166707,-7.203350097853505,2.510917030567686,28.62008733624454,3.1703056768558953,1.7667714701601163
model_69,0.0001,0.001,0.2,10,3000,458,0.5,180554.47598253275,5.681222707423581,23.74235807860262,0.14583486394511336,0.09830331772603797,0.22209792896475816,0.15134813624747556,0.14631229931127182,0.31115325365903324,0.058300836234947286,0.12646550665281756,4.9342537313432775,6.354965671641791,1.6901439929739261,-4.887053560093456,-6.936178788757158,-7.8712245702157535,1.9694323144104804,21.77292576419214,3.7117903930131004,1.2937962154294032
model_70,0.0001,0.001,0.2,10,5000,458,0.5,180554.47598253275,5.681222707423581,16.62882096069869,0.12115324601025965,0.08293359560821584,0.16259642413715975,0.11329759098109725,0.10035845544129643,0.19684436635374214,0.05496552270483189,0.11276255231983731,4.647418803418803,5.953085470085472,1.2382718100506471,-5.2261065555454795,-6.647459652134274,-9.100582845679028,1.2882096069868996,15.34061135371179,4.393013100436681,0.849330422125182
model_71,0.0001,0.001,0.2,50,500,458,0.5,180554.47598253275,5.681222707423581,14.253275109170305,0.07343600651322645,0.05605532352865749,0.1178051349751558,0.09213160771579162,0.09362223279189628,0.17251384094114636,0.029264936413280276,0.06297506527711877,4.288153846153845,5.611602564102563,1.1755453722934366,-5.686092730497567,-6.894019894457679,-10.077762336290437,0.8777292576419214,13.244541484716157,4.8034934497816595,0.6516448326055314
model_72,0.0001,0.001,0.2,50,1000,458,0.5,180554.47598253275,5.681222707423581,12.943231441048034,0.0764403249923204,0.05784275071435119,0.12029228092169628,0.09302286825726117,0.0883960543124427,0.17145013027044878,0.031306707034269535,0.06639015362309639,4.4217435897435875,5.73292564102564,1.0814966657284508,-5.5833288562810806,-6.674258027839214,-10.037864270502013,0.8558951965065502,12.02183406113537,4.82532751091703,0.62355749636099
model_73,0.0001,0.001,0.2,50,2000,458,0.5,180554.47598253275,5.681222707423581,10.912663755458516,0.07167212085694163,0.04824932208589752,0.10440110619984377,0.07176678311608072,0.057302578404556305,0.1376516567885692,0.02584963143138988,0.0670824603484314,5.07913513513513,6.1377729729729715,0.9228736887665435,-5.522365260169318,-6.433064253899928,-10.123784322255979,0.7467248908296943,10.152838427947598,4.934497816593886,0.4991295487627368
model_74,0.0001,0.001,0.2,50,3000,458,0.5,180554.47598253275,5.681222707423581,9.502183406113538,0.06225029761149738,0.039595163464428124,0.08853693132665462,0.05816879184073168,0.044411351484945114,0.11634118656980202,0.020042305831594845,0.05944585682222548,5.292477611940295,6.438002985074627,0.8262969138906043,-5.522838966690356,-6.3096439373928,-10.256074035924286,0.6419213973799127,8.860262008733624,5.039301310043668,0.4155924308588066
model_75,0.0001,0.001,0.2,50,5000,458,0.5,180554.47598253275,5.681222707423581,7.646288209606987,0.05647261430656919,0.03821787718958645,0.07482369948646168,0.05254767194416585,0.04242095561771904,0.08984645588164725,0.02359250779331693,0.05899672505338347,5.246843749999997,5.956028124999999,0.6824784597228755,-5.605220355929307,-6.227753045719511,-10.564696369112808,0.4759825327510917,7.170305676855895,5.205240174672489,0.31135080058224185
